Product URL,Product Name,Product Price,Rating,Number of reviews,ASIN,Product Description,Manufacturer
https://www.amazon.in/WALKENT-Multifunction-Duo-Marketing-Waterproof/dp/B0BJ986NTC/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1690306578&sprefix=ba%2Caps%2C283&sr=8-189,WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop,₹3029,4.6,19,B0BJ986NTC,,Visit the WALKENT Store
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1690306578&sprefix=ba%2Caps%2C283&sr=8-190,LOOKMUSTER Casual Waterproof Laptop Backpack/Office,₹614,3.9,37,B0BS6YGKMC,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/be2efa31-e60d-426f-8578-eb751b1287a2.__CR0,0,1280,384_PT0_SX600_V1___.jpeg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/be2efa31-e60d-426f-8578-eb751b1287a2.__CR0,0,1280,384_PT0_SX600_V1___.jpeg""/></noscript>",Brand: LOOKMUSTER
https://www.amazon.in/TRAVEL-POINT-Backpack-Multipurpose-DOUBLE-LINE-YELLOW/dp/B0B2JRGLXQ/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1690306578&sprefix=ba%2Caps%2C283&sr=8-191,TRAVEL POINT 30L Laptop Backpack | School,₹489,3.9,15,B0B2JRGLXQ,,Visit the TRAVEL POINT Store
https://www.amazon.in/London-Stylish-Passport-Adjustable-246_Black/dp/B07ZFT873B/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1690306578&sprefix=ba%2Caps%2C283&sr=8-192,K London Stylish Real Leather Black Waist,₹335,4.2,2378,B07ZFT873B,,Visit the K London Store
https://www.amazon.in/Bangtan-Backpacks-Shoulder-Charging-Accessories/dp/B09K3TPJYL/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-193,PALAY BTS Kpop Bangtan Backpacks Daypack Laptop,₹1685,3.9,31,B09K3TPJYL,,Visit the PALAY Store
https://www.amazon.in/Keywest-Breeze-32L-Resistant-Laptop-Backpack/dp/B0BW64LNZT/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-194,Keywest Breeze-32L Water Resistant Laptop,₹399,5.0,1,B0BW64LNZT,,Brand: Keywest
https://www.amazon.in/WALKENT-Multifunction-Duo-Marketing-Waterproof/dp/B0BJ986NTC/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-195,WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop,₹3029,4.6,19,B0BJ986NTC,,Visit the WALKENT Store
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-196,LOOKMUSTER Casual Waterproof Laptop Backpack/Office,₹614,3.9,37,B0BS6YGKMC,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/be2efa31-e60d-426f-8578-eb751b1287a2.__CR0,0,1280,384_PT0_SX600_V1___.jpeg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/be2efa31-e60d-426f-8578-eb751b1287a2.__CR0,0,1280,384_PT0_SX600_V1___.jpeg""/></noscript>",Brand: LOOKMUSTER
https://www.amazon.in/TRAVEL-POINT-Backpack-Multipurpose-DOUBLE-LINE-YELLOW/dp/B0B2JRGLXQ/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-197,TRAVEL POINT 30L Laptop Backpack | School,₹489,3.9,15,B0B2JRGLXQ,,Visit the TRAVEL POINT Store
https://www.amazon.in/Red-Lemon-Capacity-Backpack-Multifunctional/dp/B09RK4BRPM/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-198,Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack,₹1799,4.4,1064,B09RK4BRPM,"<div class=""a-section a-spacing-none aplus-carousel-container""> <div class=""a-begin a-carousel-container a-carousel-display-single a-carousel-transition-slideCircular"" data-a-carousel-options='{""peek_percentage"":0,""minimum_gutter_width"":0,""show_partial_next"":false,""name"":""premium-aplus-13-carousel-0""}' data-a-display-strategy=""single"" data-a-transition-strategy=""slideCircular"" id=""premium-aplus-13-carousel-0-id""><input autocomplete=""on"" class=""a-carousel-firstvisibleitem"" type=""hidden""/> <div class=""a-row a-carousel-controls a-carousel-row a-carousel-has-buttons a-carousel-overlay-buttons a-carousel-rounded-buttons""><div class=""a-carousel-row-inner""><div class=""a-carousel-col a-carousel-left""><a class=""a-carousel-goto-prevpage"" href=""#"" tabindex=""0""><i class=""a-icon a-icon-previous-rounded""><span class=""a-icon-alt"">Previous page</span></i></a>",Visit the Red Lemon Store
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-199,"AmazonBasics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",₹709,4.2,653,B09W43XLBY,"It has 2 compartments with 1 padded compartment for carrying your laptop up to 15.6 inches size easily and safely.2 small compartments with zippers for storing other essential items of use.The backpack's shoulder straps are adjustable, ensuring perfect fit.Stylish look, ergonomic design, robust and made from durable, water repellent and wear resistant polyester material for long life.Make your office travel trouble-free with this convenient and spacious Laptop Backpack that comes with robust features.Convenient and Versatile, suitable for various occasions.Bag Volume, Weight and Size: 24L; ‎0.440 kg: 48 x 16.5 x 32 cmColour: Blue›See more product details",Brand: amazon basics
https://www.amazon.in/London-Stylish-Passport-Adjustable-246_Black/dp/B07ZFT873B/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-200,K London Stylish Real Leather Black Waist,₹335,4.2,2378,B07ZFT873B,,Visit the K London Store
https://www.amazon.in/Trajectory-Messenger-Warranty-Compartment-Expandable/dp/B0BCQCWMPW/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-201,Trajectory 15.6 Inch Vegan Leather Messenger Laptop,₹999,4.3,22,B0BCQCWMPW,,Visit the Trajectory Store
https://www.amazon.in/American-Tourister-40X-09-009/dp/B00FRCNTUO/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-202,American Tourister X-,₹2099,4.3,394,B00FRCNTUO,,Brand: American Tourister
https://www.amazon.in/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_203?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-203,Storite PU Leather 14 inch Laptop Messenger Organizer,₹999,4.0,1628,B081GQJLD2,"<img alt=""1"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/beac9221-7858-4364-9196-778be715a73a.__CR2,0,1697,509_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""1"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/beac9221-7858-4364-9196-778be715a73a.__CR2,0,1697,509_PT0_SX600_V1___.jpg""/></noscript>",Brand: Storite
https://www.amazon.in/Waterproof-Backpack-Students-adjustable-Compartment/dp/B09V5HRYR7/ref=sr_1_204?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-204,CAPRIFF 32 L Casual Waterproof Laptop,₹699,3.8,3102,B09V5HRYR7,"<img alt=""bag"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/2bbf1ad8-ad67-4ed0-bd6a-e23092e82c35.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""bag"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/2bbf1ad8-ad67-4ed0-bd6a-e23092e82c35.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the CAPRIFF Store
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-205,ADISA 32L Large Laptop Backpack Office,₹599,3.8,263,B0BPVCBFM7,"<img alt=""SPN-VAFSC"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/027386d7-d8a5-420e-814c-653cefb64ac5.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""SPN-VAFSC"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/027386d7-d8a5-420e-814c-653cefb64ac5.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the ADISA Store
https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR1C59R8/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-206,uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable,₹1900,4.6,70,B0BR1C59R8,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",Visit the uppercase Store
https://www.amazon.in/MOKOBARA-THABF12CSC22001-Briefcase-Surf-Camp/dp/B08SWM8XVW/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-207,"MOKOBARA The Briefcase - 15.6"" Blue Laptop Messenger",₹5499,4.5,318,B08SWM8XVW,,Visit the MOKOBARA Store
https://www.amazon.in/TUFFGEAR-Workout-Litre-Duffle-Yellow/dp/B08R7HYFM1/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1690306583&sprefix=ba%2Caps%2C283&sr=8-208,TUFFGEAR Polyester Gym,₹563,4.1,1002,B08R7HYFM1,,Visit the TUFFGEAR Store
https://www.amazon.in/London-Stylish-Passport-Adjustable-246_Black/dp/B07ZFT873B/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-209,K London Stylish Real Leather Black Waist,₹335,4.2,2378,B07ZFT873B,,Visit the K London Store
https://www.amazon.in/American-Tourister-40X-09-009/dp/B00FRCNTUO/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-210,American Tourister X-,₹2099,4.3,394,B00FRCNTUO,,Brand: American Tourister
https://www.amazon.in/TUFFGEAR-Workout-Litre-Duffle-Yellow/dp/B08R7HYFM1/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-211,TUFFGEAR Polyester Gym,₹563,4.1,1002,B08R7HYFM1,,Visit the TUFFGEAR Store
https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR1C59R8/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-212,uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable,₹1900,4.6,70,B0BR1C59R8,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",Visit the uppercase Store
https://www.amazon.in/Tommy-Hilfiger-Elegant-Polyester-Backpack/dp/B0BJ6SCMNH/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-213,Tommy Hilfiger Elegant Unisex Polyester 15 Inch Laptop Backpack Red+White+Blue,₹2219,5.0,4,B0BJ6SCMNH,"<img alt=""Tommy Hilfiger Unisex 15 Inch Laptop Backpack waterproof bag for man woman daily bags carriers smart"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/74d686a6-c782-491e-8189-4d600ea3e3b3.__CR0,5,970,291_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Tommy Hilfiger Unisex 15 Inch Laptop Backpack waterproof bag for man woman daily bags carriers smart"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/74d686a6-c782-491e-8189-4d600ea3e3b3.__CR0,5,970,291_PT0_SX600_V1___.jpg""/></noscript>",Visit the Tommy Hilfiger Store
https://www.amazon.in/MOKOBARA-THABF12CSC22001-Briefcase-Surf-Camp/dp/B08SWM8XVW/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-214,"MOKOBARA The Briefcase - 15.6"" Blue Laptop Messenger",₹5499,4.5,318,B08SWM8XVW,,Visit the MOKOBARA Store
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-215,Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business,₹399,3.9,111,B0C2D2GPWJ,,Visit the Tabelito Store
https://www.amazon.in/Gear-Firefly-Laptop-Rucksack-Liters/dp/B074DWN7NS/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-216,"F Gear Firefly V2 Laptop Rucksack 40 Liters (Navy blue, Yellow) Sch",₹1749,4.3,126,B074DWN7NS,,Visit the F Gear Store
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCQWRC4/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-217,"Fast Travel 45 Ltrs, 46 cms School",₹692,4.1,958,B09VCQWRC4,,Brand: Fast Travel
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-218,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)",₹1396,4.0,878,B07XSTR69N,,Visit the Safari Store
https://www.amazon.in/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_219?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-219,F Gear Enzo Sports Waist,₹259,4.2,916,B0862LF7HS,,Visit the F Gear Store
https://www.amazon.in/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_220?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-220,POLESTAR Space 34 L,₹549,4.0,6374,B0844R2GMK,"<img alt=""Logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ac0c34bd-077f-4556-859c-cc66a2882dca.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Logo"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ac0c34bd-077f-4556-859c-cc66a2882dca.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the POLESTAR Store
https://www.amazon.in/Lavie-Sport-Strato-Medium-Duffle/dp/B0BNCBGRPX/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-221,Lavie Sport Strato Medium 55 cms Duffle,₹829,4.2,44,B0BNCBGRPX,,Visit the Lavie Sport Store
https://www.amazon.in/Lunars-Small-Bag-Daily-Use/dp/B08N47VTFQ/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-222,Lunar's Small,₹339,3.9,566,B08N47VTFQ,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/28376858-857e-4e2c-bc96-e99b1fd2edce.__CR0,0,1200,360_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/28376858-857e-4e2c-bc96-e99b1fd2edce.__CR0,0,1200,360_PT0_SX600_V1___.jpg""/></noscript>",Visit the Lunar's Store
https://www.amazon.in/Lavie-Sara-Front-Sling-Medium/dp/B08JDK6VT1/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-223,Lavie Women's Sara Box Sling,₹812,4.0,1881,B08JDK6VT1,"These small zip bags are a stylish carry for ladies who like to take their trend game a notch higher. It is versatile, light weight, spacious and available in trendy colors. This sling bag is made from man-made leather & has little gold detail that adds uniqueness to the bag. It has a well-stitched inner lining for easy accessibility and storage. These bags are available in rich pebble & saffiano texture.Dimension : 21 cm in length X 6 cm in width X 18 cm in heightThe slings have a top zip closure for safety and comfort. It has a flat bottom to keep your stuff intact. The interior has 1 main compartment, 1 slip pocket alongside 1 zip pocket, providing options for multiple storage for phone, portable charger, keys, hairbrush, wallet, sunglasses etc.This sling is perfect for women to carry for an office conference, a weekend getaway or even a day at the mall for shopping. It can be paired with formal pants & blazer as well as with a basic crop top and jeans. This spacious yet sturdy bag makes for a perfect gift for all your occasionsThe bag has a well stitched inner lining and high quality zippers for easy accessibility and storage.",N/A
https://www.amazon.in/EUME-Virgo-29Ltr-Laptop-Backpack/dp/B08R58K6QX/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1690306588&sprefix=ba%2Caps%2C283&sr=8-224,"EUME Virgo 29 Liter, 2 Compartment Office and College",₹999,4.0,180,B08R58K6QX,"<div class=""a-section"" data-page-state=""eyJjbGllbnRQcmVmaXgiOiJ2c2UtY21wLXdpZGdldCIsImlzTW9iaWxlIjpmYWxzZSwicGFnZSI6IkRldGFpbCIsInBsYWNlbWVudCI6IkNvbXBhcmlzb25XaWRnZXQiLCJwb3BvdmVyQ29udGFpbmVySWQiOiJ2c2UtY21wLXdpZGdldC1wb3BvdmVyLWNvbnRhaW5lciIsInBvcG92ZXJUcmlnZ2VySWQiOiJ2c2UtY21wLXdpZGdldC1wb3BvdmVyLXRyaWdnZXIiLCJwb3BvdmVyTmFtZSI6InZzZS1jbXAtd2lkZ2V0LXBvcG92ZXIiLCJyZXF1ZXN0ZXIiOiJDb21wYXJpc29uV2lkZ2V0RGV0YWlsUGFnZSIsInZpZGVvRGF0YUxpc3QiOlt7ImNvbnRlbnRJZCI6IjFiMGZmNDEyMmJiYjQzYjE5YjY1NzAyNTFjMDg4MGZkIiwidmlkZW9VcmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvUy92c2Utdm1zLXRyYW5zY29kaW5nLWFydGlmYWN0LWV1LXdlc3QtMS1wcm9kLzI5YmU0MjdjLTk4NmQtNGViYy1iN2RkLThmNzA5ZDk5YTM1Mi9kZWZhdWx0LnZlcnRpY2FsLmpvYnRlbXBsYXRlLmhscy5tM3U4IiwiZHVyYXRpb25JblNlY29uZHMiOjQzLjAsInZpZGVvVGl0bGUiOiJTa3liYWdzIEJyYXQgQmxhY2sgNDYgQ21zIENhc3VhbCBCYWNrcGFjayIsImltYWdlVXJsIjoiaHR0cHM6Ly9tLm1lZGlhLWFtYXpvbi5jb20vaW1hZ2VzL0kvNTFkRU1uaEQ4V0wuanBnIiwidmVuZG9yTmFtZSI6IkFtYXpvbiBWaWRlb3MiLCJ2ZW5kb3JDb2RlIjoiUFNWQU1aTiIsImNyZWF0b3JOYW1lIjoiIiwicHJvZHVjdEFzaW4iOiJCMDhaMUhISFREIiwiY2xvc2VkQ2FwdGlvbnMiOlt7Imxhbmd1YWdlQ29kZSI6ImVuIiwidXJsIjoiaHR0cHM6Ly9tLm1lZGlhLWFtYXpvbi5jb20vaW1hZ2VzL1MvdnNlLXZtcy1jbG9zZWQtY2FwdGlvbnMtYXJ0aWZhY3QtZXUtd2VzdC0xLXByb2QvY2xvc2VkQ2FwdGlvbnMvOTU5NTM0YjItOTY3YS00ZmU2LWI5ZWEtOWM5NThlM2MwOTU1LnZ0dCJ9XSwiZ3JvdXBUeXBlIjoiSUJfRzEifSx7ImNvbnRlbnRJZCI6IjFhMTY3Y2IzNGU2MTQxMzNhZTFmNzYzZWNlMzlmYzk2IiwidmlkZW9VcmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvUy92c2Utdm1zLXRyYW5zY29kaW5nLWFydGlmYWN0LWV1LXdlc3QtMS1wcm9kLzliOTg5NzgxLWU1ZTctNGRjYy05ZjJmLWIzNDFkNzc3Y2M0ZC9kZWZhdWx0LmpvYnRlbXBsYXRlLmhscy5tM3U4IiwiZHVyYXRpb25JblNlY29uZHMiOjM1LjAsInZpZGVvVGl0bGUiOiJBbWVyaWNhbiBUb3VyaXN0ZXIgIEJhY2twYWNrIiwiaW1hZ2VVcmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvSS80MTZuUlcyVVR5TC5qcGciLCJ2ZW5kb3JOYW1lIjoiQW1hem9uIFZpZGVvcyIsInZlbmRvckNvZGUiOiJQU1ZBTVpOIiwiY3JlYXRvck5hbWUiOiIiLCJwcm9kdWN0QXNpbiI6IkIwN0NKQ0dNMU0iLCJjbG9zZWRDYXB0aW9ucyI6W3sibGFuZ3VhZ2VDb2RlIjoiZW4iLCJ1cmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvUy92c2Utdm1zLWNsb3NlZC1jYXB0aW9ucy1hcnRpZmFjdC1ldS13ZXN0LTEtcHJvZC9jbG9zZWRDYXB0aW9ucy9hMTlhOWM5NC04YTE0LTRmN2QtYThkMS04ZjQ1ZjEwMDUzMmMudnR0In1dLCJncm91cFR5cGUiOiJJQl9HMSJ9LHsiY29udGVudElkIjoiMTYwMTdjNmQyMzk2NGNiZmE3YzEyNDFmMjVlZTdjMTUiLCJ2aWRlb1VybCI6Imh0dHBzOi8vbS5tZWRpYS1hbWF6b24uY29tL2ltYWdlcy9TL3ZzZS12bXMtdHJhbnNjb2RpbmctYXJ0aWZhY3QtZXUtd2VzdC0xLXByb2QvMjk5ZjU2ZjItZmMxZi00M2FlLTk3MDYtYTVjOWE4MjU4YzU5L2RlZmF1bHQudmVydGljYWwuam9idGVtcGxhdGUuaGxzLm0zdTgiLCJkdXJhdGlvbkluU2Vjb25kcyI6MzcuMCwidmlkZW9UaXRsZSI6IlNhZmFyaSBQcmlzbWEgMzIgTHRycyBCbGFjayBDYXN1YWwgQmFja3BhY2siLCJpbWFnZVVybCI6Imh0dHBzOi8vbS5tZWRpYS1hbWF6b24uY29tL2ltYWdlcy9JLzUxbDExLXEyK0tMLmpwZyIsInZlbmRvck5hbWUiOiJBbWF6b24gVmlkZW9zIiwidmVuZG9yQ29kZSI6IlBTVkFNWk4iLCJjcmVhdG9yTmFtZSI6IiIsInByb2R1Y3RBc2luIjoiQjA3SE41VE1RTCIsImNsb3NlZENhcHRpb25zIjpbeyJsYW5ndWFnZUNvZGUiOiJlbiIsInVybCI6Imh0dHBzOi8vbS5tZWRpYS1hbWF6b24uY29tL2ltYWdlcy9TL3ZzZS12bXMtY2xvc2VkLWNhcHRpb25zLWFydGlmYWN0LWV1LXdlc3QtMS1wcm9kL2Nsb3NlZENhcHRpb25zLzdkMDIyZWU5LTQ1MzYtNDE3Yi1iM2YxLTU3YTNmYzhjNzNhNy52dHQifV0sImdyb3VwVHlwZSI6IklCX0cxIn1dLCJiYXNlQXNpbiI6IkIwOFI1OEs2UVgifQ=="" id=""vse-cmp-widget-popover-container""> <div class=""a-section a-spacing-none aok-relative"" id=""vse-cmp-widget-popover-block"">",Visit the EUME Store
